game,authorChannelId,community_id,weighted_degree,in_degree,out_degree,pagerank,betweenness,centrality_group
BanG Dream,UC-o1E7guGaySyvTQOF37EDQ,2,3.0,3.0,0.0,0.000648213405163573,0.004750849377123443,Peripheral
BanG Dream,UC0ViOkPgtXhfWZN-SUYVQxg,9,3.0,3.0,0.0,0.0006482069369743276,0.0005587013967534919,Peripheral
BanG Dream,UCrOxK5IM2yP1jee6EeAv1RQ,3,3.0,3.0,0.0,0.0006459851849197149,0.0005587013967534919,Peripheral
BanG Dream,UCla9aAQs1Wd-rlrYpfIMKlA,1,5.0,5.0,0.0,0.0006437118253446169,0.004199697999244998,High centrality
BanG Dream,UCypyl4CwhQ4xmEQLhNBKPqw,1,4.0,4.0,0.0,0.0006437118253446169,0.0005587013967534919,High centrality
BanG Dream,UCrMMAk19UcRFgAE8C5WhRjw,1,3.0,3.0,0.0,0.0006437118253446169,0.0005587013967534919,Peripheral
BanG Dream,UCIFIx8MU-mvS4zf4ZBDUYbg,3,3.0,3.0,0.0,0.0006426894707042583,0.0006344554902747907,Peripheral
BanG Dream,UCkQWfcGnXx-0MYOs94A8cIg,21,3.0,3.0,0.0,0.0006417715172299324,0.0005577149621266013,Peripheral
BanG Dream,UCwlYQXIXE0l5BtZg1fyaFCA,72,8.0,8.0,0.0,0.0006348764246466519,0.0,High centrality
BanG Dream,UCAytaLT0Idw4ATeDqFogDBA,104,5.0,5.0,0.0,0.0006348764246466519,0.0,High centrality
BanG Dream,UCpQaGN2Bihkb-wnKGp3eU1A,3,9.0,4.0,5.0,0.0006348764246466519,0.0060604985593660605,High centrality
BanG Dream,UC1Xc73juimznagUMQCuOBfQ,73,3.0,3.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCKXQOlTFAh1HpXIAF0m70kg,74,4.0,4.0,0.0,0.0006348764246466519,0.0,High centrality
BanG Dream,UCY8XzzaYGLlgkXNZJqooB-w,1,63.0,2.0,61.0,0.0006348764246466519,0.06405547380860656,High centrality
BanG Dream,UCa4DDpUU45c2eunFUoLXzRA,75,3.0,3.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCrrxnQAKTrXzAvKlH9p-62g,76,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCHoa8Kmd0SPh7Lcr11AV-kg,1,3.0,2.0,1.0,0.0006348764246466519,0.0005587013967534919,Peripheral
BanG Dream,UC0qxTKOk_9Q4Q9tG60WUelQ,16,3.0,2.0,1.0,0.0006348764246466519,0.004199697999244998,Peripheral
BanG Dream,UCn-uldzHeAi4brIbM3-b3Kw,77,2.0,2.0,0.0,0.0006348764246466519,1.887504718761797e-06,Peripheral
BanG Dream,UCut8RvpSS5eRELCSa7b3Wkg,78,2.0,2.0,0.0,0.0006348764246466519,1.887504718761797e-06,Peripheral
BanG Dream,UCR8K6qDXon4040USEhLYIsg,79,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCKy8JFeF9Qd-f4c5Pp1ueQA,99,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UC3f8xeRAnVc7guwvy-ErdfA,100,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCTY_SSmFZEz9RCBGjcBUiJQ,80,2.0,2.0,0.0,0.0006348764246466519,1.887504718761797e-06,Peripheral
BanG Dream,UC4Exya1CzLygmvXOxHA8B1A,87,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCwp8rRufV3y2lt94PkmKkXA,81,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCiNJJ2kVeSrwwCwSFnBMwAQ,82,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCfhjeFOtOFdVSh06hoWmwng,83,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCW8RORMqpInBXIzyYyoQtxw,6,4.0,2.0,2.0,0.0006348764246466519,0.002993062330689739,High centrality
BanG Dream,UC9zkpA-_smlrcB5BJIuUAbg,52,4.0,2.0,2.0,0.0006348764246466519,0.0,High centrality
BanG Dream,UCjHDcJ3Lu9VCy4zHfReGalA,110,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCD3xVLQlbbCy7CFkt8D9bDA,0,7.0,2.0,5.0,0.0006348764246466519,0.009510242793848768,High centrality
BanG Dream,UCKwW6USC0-uid4ABmjqLsYw,93,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCFu3Iu3vmpu_4-QW7y1gfmQ,24,4.0,2.0,2.0,0.0006348764246466519,0.0008380520951302378,High centrality
BanG Dream,UCXxYBlaiwkCvO1WgNERKOmA,86,2.0,2.0,0.0,0.0006348764246466519,1.887504718761797e-06,Peripheral
BanG Dream,UC5nW0luXz1fTKp-cY46Bwew,103,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCDGfxHS_V3rH1dg75ytw99A,108,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCObe1t49H9CfzC2mMrjlDxg,95,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCLXV_togIw1voMuBONtMNeQ,92,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCmLZPyoFmgbzYQOuSLtLW7g,90,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCoNm-WY9wZrtfihRGBIMrHQ,91,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCxJjfrEyS-8gjYSK6x5z-SA,94,2.0,2.0,0.0,0.0006348764246466519,1.887504718761797e-06,Peripheral
BanG Dream,UCXZJGOOLabTcc32XgU5kQRg,97,2.0,2.0,0.0,0.0006348764246466519,1.887504718761797e-06,Peripheral
BanG Dream,UCmucj7-QNHxTEaKBuCZT0dA,105,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UChbN2lKPpunqd1m-rDEPyaw,113,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCJ87bS8zaY3JSA7SB8L0Ocg,106,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCGyagbiKv3bov38JoRRAdyQ,112,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCrxDbe8ihyTE8VRg9vgEDIQ,102,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCU8ISbsJ33HCwytmv4Lg4Xw,111,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UCwhGEVBHYDrrDFg7lJ4-u9Q,114,2.0,2.0,0.0,0.0006348764246466519,0.0,Peripheral
BanG Dream,UC6E6NBAvdYbgCPKzpdjY_lg,2,4.0,4.0,0.0,0.0006326182940131739,0.0008380520951302378,High centrality
BanG Dream,UC96jq-JN8VOKxw7ReYdQ9JQ,8,3.0,3.0,0.0,0.0006225146445289682,0.0002820561218069712,Peripheral
BanG Dream,UCXfl94jSSoK-bVTL6UD1Wcw,6,6.0,5.0,1.0,0.0006210827589714788,0.005016142298918263,High centrality
BanG Dream,UCQ_OQcq7K4jPycyrtvvmPaQ,21,6.0,2.0,4.0,0.0006196480216042681,0.010298225745564365,High centrality
BanG Dream,UCPj9SmgB-vIOYPqbXBy2Uew,3,3.0,3.0,0.0,0.0006154179096480503,0.002249310251009005,Peripheral
BanG Dream,UCG87MJ2gM1Be0uWU5dYrARg,5,15.0,3.0,12.0,0.0006136451719430771,0.07148251367782003,High centrality
BanG Dream,UCntC7Tcy7isg0hoZ3Rx-gcA,9,4.0,4.0,0.0,0.0006118920320127424,0.011954789544055749,High centrality
BanG Dream,UCzMq4wDnx4EIalIapodB9tA,12,3.0,3.0,0.0,0.000609330049129,0.00028029445073612686,Peripheral
BanG Dream,UC-BdIdZ7i0-tfkl3BhMByZQ,57,2.0,1.0,1.0,0.0006044196185618841,0.0,Peripheral
BanG Dream,UCO30Ws3KGO632spza_jRtow,96,1.0,1.0,0.0,0.0006044196185618841,0.0,Peripheral
BanG Dream,UCV8UVWTzmBudsN6Fm93m9xw,2,4.0,3.0,1.0,0.0006015501438274627,0.007621471304795203,High centrality
BanG Dream,UCoxd2YxuItLhLf1aQbAXLHA,14,4.0,3.0,1.0,0.0006015501438274627,0.004375182826485207,High centrality
BanG Dream,UCM71FukdtRxGndDKhJhmPHQ,8,3.0,3.0,0.0,0.0006015501438274627,0.0011174027935069838,Peripheral
BanG Dream,UCLebBWbvlPnp_SiQrXLzsFQ,3,4.0,4.0,0.0,0.000595083527890672,0.004020472208467679,High centrality
BanG Dream,UCqbsn4JyJYmXPnT7kjKr-4w,13,2.0,2.0,0.0,0.0005863217407850789,0.0011174027935069838,Peripheral
BanG Dream,UCksb_mKWgrDU88EyR-dLzXA,17,7.0,7.0,0.0,0.0005856560714367726,0.00027935069837674596,High centrality
BanG Dream,UCBMhhm0YLLKpyhfB46qH1Wg,10,4.0,3.0,1.0,0.0005848870034178682,0.005468234660286284,High centrality
BanG Dream,UCZzGSeFLsuk5XKcT8RiycLQ,12,4.0,4.0,0.0,0.0005848870034178681,0.0022017425626638166,High centrality
BanG Dream,UCyOJpG-vPaZqhrD9ygdcAVw,4,4.0,4.0,0.0,0.0005815543753359491,0.0020518877585129,High centrality
BanG Dream,UCnr1A4JGASY2K1w9jD_ONAA,40,2.0,2.0,0.0,0.0005772728018966762,0.0,Peripheral
BanG Dream,UCR_XqM_2-ZCEyFZT5XwWeKg,12,2.0,1.0,1.0,0.0005736536349600502,0.0005587013967534919,Peripheral
BanG Dream,UCGPKSWms3J2MX_aLjImVdxA,9,4.0,4.0,0.0,0.0005682238630082735,0.0005372377716658577,High centrality
BanG Dream,UCgbNpA8lbFeyr8WBHLJPjzw,10,2.0,2.0,0.0,0.0005656199229411396,3.963759909399774e-05,Peripheral
BanG Dream,UCOSibBOP8Re3ttC8X1NxUIQ,12,3.0,3.0,0.0,0.0005598922928034762,0.000625683369313041,Peripheral
BanG Dream,UCDUyoVQq10nbVohfygNRw3g,13,5.0,5.0,0.0,0.0005584220157085121,0.014433737424759356,High centrality
BanG Dream,UC6iO68o0unc0Bks6KSoTpTg,4,4.0,4.0,0.0,0.0005582259787625168,0.0008917025762294005,High centrality
BanG Dream,UCISdbFFNTIdjc21425aA0IQ,5,4.0,4.0,0.0,0.0005571151027352105,0.0002806090348559205,High centrality
BanG Dream,UCLiX_RkaPcH3lZ4CC8TwreA,2,2.0,2.0,0.0,0.0005560851920428804,0.00027935069837674596,Peripheral
BanG Dream,UCvti80YJguHkZaojeVCwesA,5,4.0,4.0,0.0,0.0005548933506805979,0.0007574196911682756,High centrality
BanG Dream,UCJctMVh3zVrNv1ONo1H2qtw,6,3.0,3.0,0.0,0.0005515607225986789,0.0011328713440831222,Peripheral
BanG Dream,UCbdFU0CyxrYA9HRssHEugxw,17,3.0,3.0,0.0,0.0005502789425671716,0.008388070970177425,Peripheral
BanG Dream,UCs5XY_0TUkipAuV81a2SqIQ,1,3.0,3.0,0.0,0.0005437329828870494,0.0004190260475651189,Peripheral
BanG Dream,UCZJCI6VnCst2MCglSB1rWYw,11,4.0,3.0,1.0,0.0005415628383529222,0.03321707273024669,High centrality
BanG Dream,UCqfu7kJDsdBdje2jt9h3h4w,11,3.0,3.0,0.0,0.0005396584794489686,0.010287684930521852,Peripheral
BanG Dream,UCmdbePNDg38RY7HDvbQnkXQ,9,3.0,3.0,0.0,0.0005386642683853147,0.005048842044453597,Peripheral
BanG Dream,UCUZiQqhu4MIu6qVAIum6ZRQ,6,6.0,3.0,3.0,0.0005348975821890844,0.0008380520951302378,High centrality
BanG Dream,UCPNYFUhYCNbm59DsoSMx3sw,29,8.0,2.0,6.0,0.0005348975821890844,0.012543151060481336,High centrality
BanG Dream,UC8B_kb9KHuuCAh7GFj2OxGw,70,2.0,2.0,0.0,0.0005348975821890844,0.0,Peripheral
BanG Dream,UCeWU1rJ7GinnE1LRF0abasQ,19,3.0,2.0,1.0,0.0005348975821890844,0.0016761041902604757,Peripheral
BanG Dream,UCN0zMvuzysGoUVhow3GUcbQ,65,2.0,2.0,0.0,0.0005348975821890844,0.0,Peripheral
BanG Dream,UCQ4eeK-QxgwN0_so8kZzPcQ,2,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UCJW8qXyG3u_BUPOLAs6fnlQ,29,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UCiEMBcup7nk_n1O4P-Bfq_w,17,2.0,2.0,0.0,0.0005348975821890844,0.00027885748106330066,Peripheral
BanG Dream,UCMKlD34oKGLFhMjaKpi0CBA,61,2.0,2.0,0.0,0.0005348975821890844,0.0,Peripheral
BanG Dream,UCGWu4w15u1xla6owf0fXRaQ,15,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UCMSGr_IGGkXOcJhbEN-lvWw,14,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UCKLcAzmYQhniHWmgBqDUGdQ,50,2.0,2.0,0.0,0.0005348975821890844,0.0,Peripheral
BanG Dream,UCi74tL9g8Adv2BvYb0qa7AA,50,2.0,2.0,0.0,0.0005348975821890844,0.0,Peripheral
BanG Dream,UC75nKtB02qSTsbFQLryIZ6Q,4,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UChxejzfWMM0lZImQ1DFOdtw,7,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UCtHYMUomaOGmfeJHGGGpa1A,64,2.0,2.0,0.0,0.0005348975821890844,0.0,Peripheral
BanG Dream,UCXM7350ey7_Q6OGFu-qNYnw,26,2.0,2.0,0.0,0.0005348975821890844,0.003922234805587014,Peripheral
BanG Dream,UC07-WkvC_Gxfp-gIgdFuyZA,8,2.0,2.0,0.0,0.0005348975821890844,0.00027935069837674596,Peripheral
BanG Dream,UC2CK0Yb4a5SgSlLNPvOEYVA,8,3.0,3.0,0.0,0.0005341800964540576,0.0004170351794927107,Peripheral
BanG Dream,UC0Cd162c86N6Wm6ffX_Vn8A,8,4.0,4.0,0.0,0.0005327451249840043,0.00027935069837674596,High centrality
BanG Dream,UCok0xYPLHq06iVRXJAChhzg,6,4.0,4.0,0.0,0.0005272833806678924,0.008419535950396654,High centrality
BanG Dream,UCxQ2DNUHjX9y0G6R2C8S0Iw,1,8.0,8.0,0.0,0.0005225747308477443,6.983767459418649e-05,High centrality
BanG Dream,UCd4EV3sXxo4x4vSCAS7RB1w,37,7.0,7.0,0.0,0.0005182344417794898,0.0,High centrality
BanG Dream,UC8XHihRmuPx_mAhiDFUEhnA,6,4.0,3.0,1.0,0.0005182344417794898,0.002932160695184478,High centrality
BanG Dream,UC7cV59ooFNepRt_kcQsTH0Q,0,3.0,3.0,0.0,0.0005148666147933726,0.0017921493714957064,Peripheral
BanG Dream,UCRRYP56iptqfxm5dw7SKbOg,0,3.0,3.0,0.0,0.0005148666147933726,0.00106077765194413,Peripheral
BanG Dream,UCmfGK0ESkYmFtMC40uCdaTg,8,2.0,2.0,0.0,0.0005088104524806174,0.00027935069837674596,Peripheral
BanG Dream,UCD-Sygwqmfsbqd3wUxsbKHQ,8,4.0,3.0,1.0,0.0005074838728945081,0.021046284697212033,High centrality
BanG Dream,UCqSyOYO-WtBgSjRJNjHisZA,0,2.0,2.0,0.0,0.0005073142229913858,0.002764562134152767,Peripheral
BanG Dream,UCAkY7_MU7L0OoLH_vnrsvRw,52,1.0,1.0,0.0,0.0005044407761043168,0.0,Peripheral
BanG Dream,UCQu4uiRYhxEgMQ4dQsjSmHA,52,1.0,1.0,0.0,0.0005044407761043168,0.0,Peripheral
BanG Dream,UCvLIaXY9Wg_FCvB71LBU0jg,24,1.0,1.0,0.0,0.0005044407761043168,0.0,Peripheral
BanG Dream,UCAyRJeVYBVgQof3ZDR1tICw,17,3.0,3.0,0.0,0.0005015713013698952,0.00027935069837674596,Peripheral
BanG Dream,UCuwsPaBnNhf0dII0Y5AaYLA,38,3.0,2.0,1.0,0.0005015713013698952,0.0,Peripheral
BanG Dream,UCqRhQQbt88jB4z7K0kXWOCw,0,3.0,2.0,1.0,0.0005015713013698952,0.0005326133851048914,Peripheral
BanG Dream,UCO5-ixT9MXA_eLZy7BTBYgw,13,2.0,2.0,0.0,0.0005015713013698952,0.00027935069837674596,Peripheral
BanG Dream,UCK4WLDo090YLtxk-7zYO6nQ,6,2.0,2.0,0.0,0.0005015713013698952,0.00027935069837674596,Peripheral
BanG Dream,UC2tTjGvADmGpIA2fArNen6Q,0,2.0,2.0,0.0,0.0005015713013698952,0.00027935069837674596,Peripheral
BanG Dream,UCSAhz57VEGjTBX_oYFQjifw,8,2.0,2.0,0.0,0.0005015713013698952,0.00027885748106330066,Peripheral
BanG Dream,UCNTqoZb7Ih1adX18e6UQn7w,4,2.0,2.0,0.0,0.0005015713013698952,0.00027935069837674596,Peripheral
BanG Dream,UCrbpteDo_O4GroZGRHgGOTQ,27,2.0,2.0,0.0,0.0005015713013698952,0.00027935069837674596,Peripheral
BanG Dream,UCFs1NfS_q3GUJJyUsTskgCw,8,15.0,2.0,13.0,0.0004990332341961646,0.024347450324517152,High centrality
BanG Dream,UC5HT-xsOqks5p15npUSXHUw,2,2.0,2.0,0.0,0.0004982019820932845,0.00027935069837674596,Peripheral
BanG Dream,UCr054sLfuwbT7mUyJDsD6RA,2,2.0,2.0,0.0,0.0004982019820932845,0.00027935069837674596,Peripheral
BanG Dream,UCLVQ41DBWIN4SnPmweeYEvw,0,2.0,2.0,0.0,0.0004933832049018189,0.00027935069837674596,Peripheral
BanG Dream,UCu9D-mvLsW1oB_TY4bGZH-Q,2,4.0,4.0,0.0,0.0004925387788359832,0.0,High centrality
BanG Dream,UCjzIT-UBgU7d76iM0Lh8PBw,10,2.0,2.0,0.0,0.0004923807684755553,0.00044236818925380653,Peripheral
BanG Dream,UCoAevukubsMpw42dm7cRlhg,2,1.0,1.0,0.0,0.0004889343069261755,0.0,Peripheral
BanG Dream,UCjcIHud0Z78BgUMrkS9nHKw,15,2.0,2.0,0.0,0.0004876985345523029,0.00027935069837674596,Peripheral
BanG Dream,UCygphsqdLlND5h1YnUTyykg,11,3.0,3.0,0.0,0.00048667249347425766,0.019023784688855606,Peripheral
BanG Dream,UCB5evbVrW-KPyBad9borV9w,0,3.0,3.0,0.0,0.00048634289832751135,9.39033597583994e-05,Peripheral
BanG Dream,UCKEJlYoDG4MrxaspYajsWEQ,23,2.0,2.0,0.0,0.0004849081609603006,0.00027935069837674596,Peripheral
BanG Dream,UCoUj3NvRfDlC2E-onssc9eg,27,2.0,2.0,0.0,0.0004849081609603006,0.003922234805587014,Peripheral
BanG Dream,UCVufsr_NseGB-VyGBFaBgGw,13,2.0,2.0,0.0,0.0004849081609603006,0.00027935069837674596,Peripheral
BanG Dream,UCVtMaPeRLhusX8VzIMcJ6YA,10,2.0,2.0,0.0,0.0004849081609603006,0.00027935069837674596,Peripheral
BanG Dream,UC8I0f2Dv7gpdBtJVzUU6Azg,19,2.0,2.0,0.0,0.0004849081609603006,0.00027935069837674596,Peripheral
BanG Dream,UCOqnEgYSFt4gTUIwVrnGmxg,9,3.0,3.0,0.0,0.0004821127863712936,0.015574462941110739,Peripheral
BanG Dream,UCPXSGA5eLiofIPnrjoFZuFA,13,1.0,1.0,0.0,0.00047729395943910867,0.0,Peripheral
BanG Dream,UCAxOtzv2QV-DWQDgy5cJHRQ,18,7.0,3.0,4.0,0.00047491027671454385,0.0023791875744543787,High centrality
BanG Dream,UCWLgQ5c_MLisPQE8qRiE62g,1,2.0,2.0,0.0,0.00047491027671454385,0.00027885748106330066,Peripheral
BanG Dream,UC6MaCU_FQJheAxeTNJH0tbg,15,2.0,2.0,0.0,0.00047491027671454385,0.00027885748106330066,Peripheral
BanG Dream,UCwsNRvdYukV2ybKOZFuN4Sg,15,2.0,2.0,0.0,0.00047491027671454385,0.00027935069837674596,Peripheral
BanG Dream,UCDcw41Iu1yDNdM73JQELMxQ,23,2.0,2.0,0.0,0.00047491027671454385,0.00027885748106330066,Peripheral
BanG Dream,UCgKnsZ_DJZfdLw7168rlRcw,15,2.0,2.0,0.0,0.00047491027671454385,0.00027935069837674596,Peripheral
BanG Dream,UCU_adLw9Sw1DIx3QKDcKPUw,11,2.0,2.0,0.0,0.00047491027671454385,0.00027935069837674596,Peripheral
BanG Dream,UC7XiloqhmiiVvOLfwfW8X9w,23,2.0,2.0,0.0,0.00047491027671454385,0.00027935069837674596,Peripheral
BanG Dream,UCWNB4qrfkjHFK_Oqtf4_-aQ,0,2.0,2.0,0.0,0.00047487507781034555,0.00027935069837674596,Peripheral
BanG Dream,UCyX-UO4uyRjQatswaG_gNQQ,27,4.0,4.0,0.0,0.00046880574232764893,0.011456653478967113,High centrality
BanG Dream,UCKUiedT87PNWB8WVSitucpQ,5,2.0,2.0,0.0,0.000468245020550706,0.00027935069837674596,Peripheral
BanG Dream,UCV2KtBVEKKNHSZTxhbwb6yw,6,3.0,3.0,0.0,0.000468245020550706,0.0022692525481313704,Peripheral
BanG Dream,UCOVXvkQK235I8FZTVPwOq1g,9,3.0,2.0,1.0,0.000468245020550706,0.0010529897936466454,Peripheral
BanG Dream,UCHcT35E9bqTnvW9-VXltXdA,6,2.0,2.0,0.0,0.000468245020550706,0.00027935069837674596,Peripheral
BanG Dream,UCzKIynwhst0V_gVHfZpO8cw,5,2.0,2.0,0.0,0.000468245020550706,0.00027935069837674596,Peripheral
BanG Dream,UC5Yf7SezKghHAhh0XenVTYw,29,4.0,4.0,0.0,0.00046634712983599784,0.0,High centrality
BanG Dream,UC7NOp59onnF__FwazlsTkIw,23,4.0,4.0,0.0,0.00046491239246878707,0.004273448680523492,High centrality
BanG Dream,UCaDI7OHgUY9plu6dqyHnTkw,8,2.0,2.0,0.0,0.00046348412329082184,0.00027935069837674596,Peripheral
BanG Dream,UCrh7Zw6yBzK6mpRBQw2BVFw,4,3.0,3.0,0.0,0.00045991345034590873,0.00027935069837674596,Peripheral
BanG Dream,UCeqGOZzo4VxJSdTlyqcE_9w,2,1.0,1.0,0.0,0.0004591331509929979,0.0,Peripheral
BanG Dream,UCTAlqUSFhcxVQwiTM2Qdnuw,10,1.0,1.0,0.0,0.0004591331509929979,0.0,Peripheral
BanG Dream,UC_FdRVQjcc4q8AIN0y9oflw,2,2.0,2.0,0.0,0.0004572584136676097,0.0,Peripheral
BanG Dream,UCVKozLoofMQ8vA0xd747Npg,5,4.0,2.0,2.0,0.000457136260277643,0.007290976382314225,High centrality
BanG Dream,UC_dW2yLwihlgwJyK_JdzPig,13,2.0,2.0,0.0,0.0004566515964224287,0.0,Peripheral
BanG Dream,UC_vnArDlvg8L6mw5n4KzhfQ,3,2.0,2.0,0.0,0.0004551131484500774,0.00027935069837674596,Peripheral
BanG Dream,UCpfgSdmv3qiFChNE8TjhV8A,1,2.0,2.0,0.0,0.00045491450822303034,0.00027935069837674596,Peripheral
BanG Dream,UCdpZ_E4I3ca4cPR0VH7yydQ,5,1.0,1.0,0.0,0.00045375217071266875,0.0,Peripheral
BanG Dream,UCq3qdTI5r65xBPARd6Vx30A,5,1.0,1.0,0.0,0.00045253337072224725,0.0,Peripheral
BanG Dream,UC1dR_3_mdLoAdLyBk6bFM9A,4,4.0,4.0,0.0,0.00045158188014111147,0.0012276810173186162,High centrality
BanG Dream,UC4WxKQrFDrGEIvsqH73dtsw,6,2.0,2.0,0.0,0.00045158188014111147,0.00027935069837674596,Peripheral
BanG Dream,UCXeCGmU8gbldX3j2jX2iYTQ,6,2.0,2.0,0.0,0.00045158188014111147,0.003922234805587014,Peripheral
BanG Dream,UCn0QHoT6tznhoGDsBq7Q0Lw,17,2.0,2.0,0.0,0.00045030010010960414,0.00027935069837674596,Peripheral
BanG Dream,UCtT4odrMTJmYFChjV0TOMsQ,9,3.0,3.0,0.0,0.00044824925205919254,0.00027935069837674596,Peripheral
BanG Dream,UCxUOoOx8KrpDqp74kZ-Ebjg,9,2.0,2.0,0.0,0.00044824925205919254,0.00027935069837674596,Peripheral
BanG Dream,UC5YEBXA-SxrWfSAxTUkmA8g,1,2.0,2.0,0.0,0.00044375414042948193,0.00027935069837674596,Peripheral
BanG Dream,UCxBNNaQpvKg8j7kAk5GfS-w,1,2.0,2.0,0.0,0.00044375414042948193,0.00027935069837674596,Peripheral
BanG Dream,UCObfUeTesOaDuDxOzgn3q2A,20,1.0,1.0,0.0,0.0004429902101520105,0.0,Peripheral
BanG Dream,UCdMWRwBWubFd6b6u1Abpw2A,22,2.0,2.0,0.0,0.0004428991009686152,0.00027935069837674596,Peripheral
BanG Dream,UCcfadcHQ8inS6u7Zw6kb7kg,0,2.0,2.0,0.0,0.0004427317857891233,0.0005587013967534919,Peripheral
BanG Dream,UCxp04DJys-C66rD4JbJNPTQ,21,2.0,2.0,0.0,0.00044181383231479737,0.00027935069837674596,Peripheral
BanG Dream,UCFZ01BDlEU0sDgJENCrTxoA,23,2.0,2.0,0.0,0.00044114266397274674,0.004312780683615403,Peripheral
BanG Dream,UCszf9ggAE1KLefwdXcUl3gw,14,2.0,2.0,0.0,0.00043990405969711587,0.004473386183465459,Peripheral
BanG Dream,UCONoBTo2ozr2i53vZpLRfZg,20,2.0,2.0,0.0,0.00043967963699140104,0.00027935069837674596,Peripheral
BanG Dream,UCBbqU5zbuQVCr9QNtGwhVEQ,66,6.0,5.0,1.0,0.0004349187397315169,1.887504718761797e-06,High centrality
BanG Dream,UCsjFwOIcxgTfpMc7HqluLWA,6,7.0,3.0,4.0,0.0004349187397315169,0.0015347433961533626,High centrality
BanG Dream,UC90GEyYk93-TaJs8LoTFQgw,8,6.0,1.0,5.0,0.0004349187397315169,0.00503208758021895,High centrality
BanG Dream,UCAwRWZ1g53WxrUmxYZS6a_g,6,5.0,2.0,3.0,0.0004349187397315169,0.001782465081162703,High centrality
BanG Dream,UCBtqfBg1sAxVS02zWdjHkrA,115,2.0,2.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCERmutNAwoog_t4jGzY3peQ,15,8.0,1.0,7.0,0.0004349187397315169,0.010620087035149321,High centrality
BanG Dream,UCLNVJHbN5fpQ_zoEnoAQCOQ,116,2.0,2.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCXehX7qpdaQJ8PdUxL5XyLA,0,5.0,1.0,4.0,0.0004349187397315169,0.00041208938868243306,High centrality
BanG Dream,UCgT1gpbW95g6XGHC7HufwqQ,117,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCMvITxxfSZz0pJz2KGIxG9Q,118,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCDb8Mcd3XN6CFMc7fp5UpRg,119,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCD44O_Gq_CMcoTiWH2OrM0A,120,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCLnMhk__xo-MZi7gaYnTgNg,121,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UCDWmv-avrQ30R1qj2MqkkRQ,122,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UC1APQMhwGtTRTJB16sdkTBA,96,2.0,1.0,1.0,0.0004349187397315169,0.0,Peripheral
BanG Dream,UC_EyAK1O0o9Q12eRrPG7gRQ,123,1.0,1.0,0.0,0.0004349187397315169,0.0,Peripheral
